0.00390625000,0.000,0.000,
0.00781250000,0.000,0.000,
0.01171875000,0.000,0.000,
0.01562500000,0.000,0.000,
0.01953125000,0.000,0.000,
0.02343750000,0.000,0.000,
0.02734375000,0.000,0.000,
0.03125000000,0.000,0.000,
0.03515625000,0.000,0.000,
0.03906250000,0.000,0.000,
0.04296875000,0.000,0.000,
0.04687500000,0.000,0.000,
0.05078125000,115.184,4.560,
0.05468750000,115.184,4.560,
0.05859375000,115.184,4.560,
0.06250000000,115.184,4.560,
0.06640625000,115.184,4.560,
0.07031250000,115.184,4.560,
0.07421875000,115.184,4.560,
0.07812500000,115.184,4.560,
0.08203125000,115.184,4.560,
0.08593750000,115.184,4.560,
0.08984375000,115.184,4.560,
0.09375000000,115.184,4.560,
0.09765625000,115.184,4.560,
0.10156250000,110.426,4.775,
0.10546875000,103.394,5.092,
0.10937500000,97.021,5.379,
0.11328125000,91.244,5.640,
0.11718750000,86.008,5.876,
0.12109375000,81.262,6.090,
0.12500000000,76.960,6.284,
0.12890625000,73.060,6.459,
0.13281250000,69.526,6.619,
0.13671875000,66.322,6.763,
0.14062500000,63.418,6.894,
0.14453125000,60.786,7.013,
0.14843750000,58.400,7.120,
0.15234375000,54.024,7.563,
0.15625000000,49.756,8.011,
0.16015625000,45.888,8.417,
0.16406250000,42.382,8.785,
0.16796875000,39.203,9.118,
0.17187500000,36.323,9.421,
0.17578125000,33.712,9.695,
0.17968750000,31.345,9.943,
0.18359375000,29.199,10.168,
0.18750000000,27.255,10.372,
0.19140625000,25.492,10.557,
0.19531250000,23.895,10.725,
0.19921875000,22.374,10.816,
0.20312500000,20.513,10.490,
0.20703125000,18.826,10.196,
0.21093750000,17.297,9.928,
0.21484375000,15.911,9.686,
0.21875000000,14.654,9.466,
0.22265625000,13.516,9.267,
0.22656250000,12.483,9.087,
0.23046875000,11.548,8.923,
0.23437500000,10.700,8.775,
0.23828125000,9.931,8.641,
0.24218750000,9.234,8.519,
0.24609375000,8.603,8.409,
0.25000000000,7.998,8.344,
0.25390625000,7.397,8.341,
0.25781250000,6.853,8.338,
0.26171875000,6.360,8.336,
0.26562500000,5.913,8.334,
0.26953125000,5.508,8.332,
0.27343750000,5.140,8.330,
0.27734375000,4.807,8.328,
0.28125000000,4.506,8.327,
0.28515625000,4.232,8.325,
0.28906250000,3.984,8.324,
0.29296875000,3.759,8.323,
0.29687500000,3.556,8.322,
0.30078125000,3.411,8.321,
0.30468750000,3.303,8.320,
0.30859375000,3.205,8.319,
0.31250000000,3.116,8.318,
0.31640625000,3.036,8.317,
0.32031250000,2.963,8.316,
0.32421875000,2.897,8.315,
0.32812500000,2.837,8.315,
0.33203125000,2.782,8.314,
0.33593750000,2.733,8.314,
0.33984375000,2.689,8.313,
0.34375000000,2.648,8.313,
0.34765625000,2.611,8.312,
0.35156250000,2.508,8.340,
0.35546875000,2.404,8.368,
0.35937500000,2.311,8.394,
0.36328125000,2.226,8.418,
0.36718750000,2.149,8.439,
0.37109375000,2.079,8.459,
0.37500000000,2.015,8.476,
0.37890625000,1.958,8.492,
0.38281250000,1.906,8.506,
0.38671875000,1.859,8.520,
0.39062500000,1.816,8.531,
0.39453125000,1.778,8.542,
0.39843750000,1.745,8.609,
0.40234375000,1.731,9.053,
0.40625000000,1.718,9.454,
0.41015625000,1.707,9.819,
0.41406250000,1.696,10.149,
0.41796875000,1.687,10.448,
0.42187500000,1.678,10.719,
0.42578125000,1.670,10.965,
0.42968750000,1.663,11.188,
0.43359375000,1.657,11.390,
0.43750000000,1.651,11.573,
0.44140625000,1.646,11.739,
0.44531250000,1.641,11.890,
0.44921875000,1.630,11.926,
0.45312500000,1.609,11.802,
0.45703125000,1.590,11.689,
0.46093750000,1.573,11.587,
0.46484375000,1.557,11.495,
0.46875000000,1.543,11.411,
0.47265625000,1.530,11.335,
0.47656250000,1.519,11.266,
0.48046875000,1.508,11.203,
0.48437500000,1.499,11.146,
0.48828125000,1.490,11.095,
0.49218750000,1.482,11.048,
0.49609375000,1.475,11.006,
0.50000000000,1.490,11.041,
0.50390625000,1.516,11.114,
0.50781250000,1.540,11.180,
0.51171875000,1.561,11.239,
0.51562500000,1.581,11.294,
0.51953125000,1.598,11.343,
0.52343750000,1.614,11.387,
0.52734375000,1.629,11.428,
0.53125000000,1.642,11.464,
0.53515625000,1.653,11.498,
0.53906250000,1.664,11.528,
0.54296875000,1.674,11.555,
0.54687500000,1.683,11.580,
0.55078125000,1.716,13.102,
0.55468750000,1.749,14.685,
0.55859375000,1.780,16.121,
0.56250000000,1.807,17.422,
0.56640625000,1.832,18.601,
0.57031250000,1.855,19.670,
0.57421875000,1.875,20.639,
0.57812500000,1.894,21.517,
0.58203125000,1.911,22.313,
0.58593750000,1.926,23.035,
0.58984375000,1.940,23.689,
0.59375000000,1.952,24.282,
0.59765625000,1.962,24.707,
0.60156250000,1.963,24.345,
0.60546875000,1.963,24.018,
0.60937500000,1.963,23.721,
0.61328125000,1.964,23.451,
0.61718750000,1.964,23.207,
0.62109375000,1.964,22.986,
0.62500000000,1.964,22.786,
0.62890625000,1.965,22.604,
0.63281250000,1.965,22.439,
0.63671875000,1.965,22.290,
0.64062500000,1.965,22.155,
0.64453125000,1.965,22.032,
0.64843750000,1.961,21.653,
0.65234375000,1.949,20.883,
0.65625000000,1.939,20.185,
0.66015625000,1.930,19.552,
0.66406250000,1.921,18.979,
0.66796875000,1.914,18.459,
0.67187500000,1.907,17.988,
0.67578125000,1.901,17.561,
0.67968750000,1.895,17.174,
0.68359375000,1.890,16.823,
0.68750000000,1.885,16.505,
0.69140625000,1.881,16.217,
0.69531250000,1.877,15.956,
0.69921875000,1.873,15.432,
0.70312500000,1.869,14.792,
0.70703125000,1.865,14.212,
0.71093750000,1.862,13.687,
0.71484375000,1.858,13.211,
0.71875000000,1.856,12.779,
0.72265625000,1.853,12.387,
0.72656250000,1.851,12.033,
0.73046875000,1.849,11.711,
0.73437500000,1.847,11.420,
0.73828125000,1.845,11.156,
0.74218750000,1.844,10.916,
0.74609375000,1.842,10.699,
0.75000000000,1.826,10.396,
0.75390625000,1.810,10.107,
0.75781250000,1.795,9.845,
0.76171875000,1.782,9.608,
0.76562500000,1.770,9.393,
0.76953125000,1.759,9.197,
0.77343750000,1.749,9.021,
0.77734375000,1.739,8.860,
0.78125000000,1.731,8.715,
0.78515625000,1.724,8.583,
0.78906250000,1.717,8.464,
0.79296875000,1.711,8.356,
0.79687500000,1.708,8.258,
0.80078125000,1.719,8.174,
0.80468750000,1.730,8.097,
0.80859375000,1.740,8.028,
0.81250000000,1.748,7.965,
0.81640625000,1.756,7.908,
0.82031250000,1.763,7.856,
0.82421875000,1.770,7.809,
0.82812500000,1.776,7.767,
0.83203125000,1.781,7.728,
0.83593750000,1.786,7.693,
0.83984375000,1.790,7.662,
0.84375000000,1.794,7.633,
0.84765625000,1.804,7.569,
0.85156250000,1.824,7.451,
0.85546875000,1.842,7.344,
0.85937500000,1.859,7.247,
0.86328125000,1.873,7.159,
0.86718750000,1.887,7.079,
0.87109375000,1.899,7.007,
0.87500000000,1.910,6.941,
0.87890625000,1.920,6.882,
0.88281250000,1.929,6.828,
0.88671875000,1.937,6.780,
0.89062500000,1.944,6.735,
0.89453125000,1.951,6.695,
0.89843750000,1.938,6.877,
0.90234375000,1.916,7.165,
0.90625000000,1.895,7.427,
0.91015625000,1.877,7.664,
0.91406250000,1.860,7.879,
0.91796875000,1.845,8.074,
0.92187500000,1.831,8.251,
0.92578125000,1.819,8.411,
0.92968750000,1.807,8.556,
0.93359375000,1.797,8.687,
0.93750000000,1.788,8.807,
0.94140625000,1.779,8.915,
0.94531250000,1.772,9.013,
0.94921875000,1.799,8.786,
0.95312500000,1.829,8.537,
0.95703125000,1.855,8.312,
0.96093750000,1.880,8.107,
0.96484375000,1.901,7.922,
0.96875000000,1.921,7.754,
0.97265625000,1.939,7.602,
0.97656250000,1.956,7.464,
0.98046875000,1.970,7.339,
0.98437500000,1.984,7.226,
0.98828125000,1.996,7.123,
0.99218750000,2.007,7.030,
0.99609375000,2.016,6.973,
1.00000000000,2.018,7.106,
1.00390625000,2.019,7.227,
1.00781250000,2.020,7.336,
1.01171875000,2.021,7.435,
1.01562500000,2.022,7.525,
1.01953125000,2.023,7.606,
1.02343750000,2.024,7.680,
1.02734375000,2.025,7.746,
1.03125000000,2.025,7.807,
1.03515625000,2.026,7.862,
1.03906250000,2.027,7.912,
1.04296875000,2.027,7.957,
1.04687500000,2.009,7.956,
